time,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2019-07-04,52,0,10,0,114,0,0,0,0,0,964,0,709,0,490,34,0,0,776,0,0,0,10,33,0,0,0,0,100,26,0,0,0,3
2019-07-05,33,1,8,0,38,0,0,0,0,0,1206,0,1178,0,406,37,7,0,931,0,0,0,8,24,0,0,0,0,79,27,0,1,0,0
2019-07-06,42,45,51,0,86,0,9,16,0,0,1365,0,851,0,393,156,184,0,1033,0,0,0,10,39,0,0,0,0,144,133,0,17,30,6
2019-07-07,60,1,27,0,213,0,0,0,0,0,1203,0,420,0,447,48,41,0,1008,0,0,0,11,64,0,0,0,0,254,116,0,0,7,17
2019-07-08,61,0,10,0,96,0,0,0,0,0,292,0,331,0,538,26,0,0,1062,0,0,0,11,46,0,0,0,0,34,0,0,0,0,2
2019-07-09,52,0,3,0,49,0,0,0,0,0,225,0,114,0,522,8,0,0,852,0,0,0,6,40,0,0,0,2,0,0,0,0,0,0
2019-07-10,15,0,0,0,0,0,0,0,0,0,853,0,122,0,397,0,0,0,431,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0
2019-07-11,0,0,0,0,0,0,0,0,0,0,1910,0,163,0,85,0,0,0,201,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0
2019-07-12,1,0,0,0,0,0,0,0,0,0,2304,0,242,0,39,0,0,0,272,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0
2019-07-13,1,0,0,0,0,0,0,0,0,0,1525,0,217,0,74,0,0,0,321,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2019-07-14,0,0,0,0,0,0,0,0,0,0,898,0,166,0,57,0,0,0,237,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
2019-07-15,0,0,0,0,0,0,0,0,0,0,1256,0,39,0,19,0,0,0,92,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0
2019-07-16,0,0,0,0,0,0,0,0,0,0,1168,0,60,0,30,5,0,0,73,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
2019-07-17,1,0,0,0,0,0,0,0,0,0,781,0,106,0,33,4,0,0,156,0,0,0,1,0,0,0,0,12,2,0,0,0,0,0
2019-07-18,2,0,0,0,3,0,0,0,0,0,1128,0,86,0,94,5,0,0,119,0,0,0,1,0,0,0,0,73,4,5,0,0,0,0
2019-07-19,4,0,1,0,17,0,0,0,0,0,1868,0,97,0,113,11,0,0,223,0,0,0,2,3,0,0,0,159,28,11,0,0,0,0
2019-07-20,7,27,8,0,33,0,20,46,0,0,2199,0,268,0,167,65,132,0,421,0,0,0,4,13,0,0,13,115,95,69,0,6,27,0
2019-07-21,13,8,31,0,110,0,0,1,0,0,2177,0,432,0,267,100,181,0,658,0,0,0,5,32,0,0,0,129,296,162,0,8,10,5
2019-07-22,35,13,28,0,198,2,1,7,0,0,2561,0,1339,0,390,113,112,0,875,0,0,0,8,41,0,0,0,256,275,96,0,14,12,2
2019-07-23,48,66,33,97,53,23,58,532,0,0,2453,0,3267,26,409,157,125,0,1074,0,7,0,9,35,60,0,4,188,33,94,0,40,27,3
2019-07-24,44,85,37,218,5,65,114,1669,0,0,2556,0,3500,59,303,176,82,0,1240,0,17,0,10,21,210,0,45,179,12,50,0,57,30,0
2019-07-25,39,147,47,288,39,66,227,2319,26,0,2125,0,3961,299,211,220,237,0,1359,0,23,0,10,21,275,1,222,34,114,105,105,70,51,3
2019-07-26,28,153,18,143,132,40,200,1501,12,0,842,81,1019,0,272,121,216,0,1221,0,12,0,7,44,247,34,70,0,263,152,492,37,61,8
2019-07-27,34,1,66,0,174,0,3,160,0,41,267,518,23,0,324,156,55,0,619,0,0,2,7,47,46,153,0,0,423,204,382,16,0,11
2019-07-28,27,0,0,0,165,0,1,146,0,37,364,96,8,0,377,5,55,0,264,19,0,47,1,52,0,129,545,4,520,114,77,0,1,6
2019-07-29,5,0,0,0,31,0,15,133,0,0,768,0,23,0,330,4,10,0,380,28,0,0,0,22,0,13,764,1,59,0,6,0,5,0
2019-07-30,8,11,9,0,72,0,13,38,0,0,715,0,56,0,334,86,189,0,476,0,0,0,1,18,1,0,125,1,261,70,0,10,21,0
2019-07-31,25,15,42,0,259,0,1,0,0,0,832,0,46,0,424,142,266,0,622,0,0,0,6,34,0,0,0,37,437,149,0,12,29,3
2019-08-01,48,2,22,0,137,0,0,0,0,0,1170,0,42,0,608,76,76,0,787,0,0,0,10,59,0,0,0,37,99,103,0,4,5,9
2019-08-02,48,0,9,0,164,0,0,0,0,0,1374,0,123,0,600,23,0,0,669,0,0,0,7,75,0,0,0,24,152,63,0,0,0,11
2019-08-03,32,0,1,0,69,0,0,0,0,0,1630,0,195,0,539,9,0,0,523,0,0,0,5,41,0,0,0,51,25,0,0,0,0,0
2019-08-04,16,0,0,0,6,0,0,0,0,0,1723,0,341,0,375,8,0,0,428,0,0,0,4,4,0,0,0,33,0,0,0,0,0,0
2019-08-05,14,0,0,0,2,0,0,5,0,0,1699,0,340,0,221,10,0,0,585,0,0,0,3,1,0,0,0,26,0,0,0,0,0,0
2019-08-06,12,2,10,0,12,0,0,0,0,0,1742,0,280,0,200,70,53,0,733,0,0,0,4,7,0,0,0,32,15,40,0,3,5,0
2019-08-07,32,17,59,0,85,0,3,0,0,0,1115,0,122,0,305,165,248,0,785,0,0,0,7,45,0,0,0,9,291,195,0,17,29,12
2019-08-08,52,0,42,0,205,0,0,0,0,0,1682,0,550,0,405,90,42,0,825,0,0,0,9,77,0,0,0,42,477,244,0,1,0,24
2019-08-09,60,9,37,0,215,1,1,8,0,0,1557,0,766,0,533,103,116,0,956,0,0,0,13,81,0,0,0,4,301,150,0,3,12,22
2019-08-10,89,43,110,0,309,0,3,3,0,0,1220,0,177,0,696,216,372,0,1214,0,0,0,17,116,0,0,2,2,386,218,0,40,64,33
2019-08-11,124,7,132,0,271,0,0,0,0,0,790,0,133,0,656,188,344,0,1342,0,0,0,29,133,0,0,2,0,634,283,0,13,31,41
2019-08-12,146,24,208,0,245,0,2,0,0,0,316,0,73,0,573,282,535,0,1293,0,0,0,42,134,0,0,56,0,878,402,0,43,93,46
2019-08-13,127,0,70,0,198,0,0,0,0,0,409,0,24,0,510,101,208,0,1023,0,0,0,30,137,0,0,0,26,822,333,0,1,2,50
2019-08-14,55,0,3,0,115,0,0,0,0,0,854,0,21,0,457,8,0,0,404,0,0,0,6,56,0,0,0,96,300,0,0,0,0,0
2019-08-15,18,0,0,0,65,0,0,0,0,0,1411,0,36,0,330,3,0,0,233,0,0,0,3,0,0,0,0,196,20,0,0,0,0,0
2019-08-16,9,0,0,0,4,0,0,0,0,0,1589,0,26,0,195,3,0,0,219,0,0,0,2,0,0,0,0,146,0,0,0,0,0,0
2019-08-17,6,0,0,0,0,0,0,0,0,0,1990,0,50,0,127,3,0,0,224,0,0,0,2,0,0,0,0,109,0,0,0,0,0,0
2019-08-18,9,45,0,0,4,0,23,22,0,0,1519,0,124,0,115,18,31,0,424,0,0,0,3,2,0,0,12,20,14,6,0,1,22,0
2019-08-19,15,22,28,0,36,0,9,0,0,0,922,0,37,0,175,95,204,0,592,0,0,0,5,16,0,0,87,4,153,107,0,6,44,3
2019-08-20,36,20,66,0,52,0,1,0,0,0,602,0,29,0,228,143,337,0,730,0,0,0,10,36,0,0,0,19,347,198,0,9,60,11
2019-08-21,42,0,34,0,149,0,0,0,0,0,561,0,23,0,287,62,152,0,715,0,0,0,11,41,0,0,0,129,515,207,0,1,1,10
2019-08-22,56,0,24,0,289,0,0,0,0,0,755,0,41,0,475,48,25,0,572,0,0,0,16,55,0,0,0,252,420,79,0,0,0,8
2019-08-23,71,0,28,0,257,0,0,0,0,0,958,0,94,0,554,76,127,0,363,0,0,0,16,75,0,0,0,281,425,170,0,1,1,12
2019-08-24,56,6,18,0,278,0,1,0,0,0,1185,0,312,0,561,79,228,0,386,0,0,0,10,68,0,0,0,239,494,219,0,1,23,4
2019-08-25,57,0,6,0,300,0,3,176,0,0,942,0,343,0,524,39,172,0,414,0,0,0,9,63,0,0,12,46,561,140,0,1,7,5
2019-08-26,55,0,11,15,269,0,2,354,0,0,252,0,673,5,528,51,73,0,457,0,0,0,10,58,40,0,147,2,462,130,0,1,6,6
2019-08-27,39,8,22,62,165,0,3,394,0,0,122,0,408,2,429,76,157,0,571,0,1,0,9,42,83,0,435,20,397,148,0,2,17,2
2019-08-28,39,26,32,3,122,0,35,381,0,0,508,0,240,0,340,115,285,0,466,0,0,0,9,34,18,0,526,35,362,172,0,5,48,3
2019-08-29,32,17,30,0,63,0,22,42,0,0,1066,0,168,0,268,99,283,0,436,0,0,0,8,28,0,0,437,107,294,139,0,5,54,4
2019-08-30,30,11,28,0,57,0,4,45,0,0,1116,0,310,0,252,112,253,0,551,0,0,0,9,23,0,0,62,147,227,110,0,7,25,2
2019-08-31,33,20,29,0,22,0,35,321,0,0,1117,0,385,0,195,113,258,0,453,0,0,0,9,22,0,0,266,118,139,124,0,6,34,2
2019-09-01,20,11,19,0,12,0,16,24,0,0,984,0,58,0,155,91,200,0,301,0,0,0,6,13,0,0,353,78,121,111,0,3,31,1
2019-09-02,10,0,9,0,26,0,0,0,0,0,797,0,28,0,194,35,105,0,152,0,0,0,4,14,0,0,0,131,178,81,0,0,2,0
2019-09-03,12,0,0,0,34,0,0,0,0,0,828,0,30,0,232,1,0,0,95,0,0,0,4,13,0,0,0,232,139,0,0,0,0,0
2019-09-04,20,0,0,0,18,0,0,0,0,0,840,0,24,0,236,1,0,0,59,0,0,0,5,0,0,0,0,225,7,0,0,0,0,0
2019-09-05,16,0,0,0,3,0,0,0,0,0,440,0,4,0,149,2,0,0,54,0,0,0,4,1,0,0,0,153,0,0,0,0,0,0
2019-09-06,16,0,0,0,1,0,0,0,0,0,306,0,0,0,113,2,0,0,66,0,0,0,5,3,0,0,0,134,2,0,0,0,0,0
2019-09-07,5,0,0,0,1,0,0,0,0,0,287,0,0,0,78,0,0,0,31,0,0,0,0,0,0,0,0,101,5,0,0,0,0,0
2019-09-08,4,0,0,0,5,0,0,0,0,0,203,0,0,0,98,0,0,0,30,0,0,0,0,0,0,0,0,79,19,1,0,0,0,0
2019-09-09,4,0,0,0,1,0,0,0,0,0,166,0,0,0,65,0,0,0,25,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0
2019-09-10,5,0,0,0,0,0,0,0,0,0,15,0,0,0,68,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2019-09-11,5,0,0,0,0,0,0,0,0,0,9,0,0,0,78,0,0,0,22,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2019-09-12,5,0,0,0,0,0,0,0,0,0,40,0,3,0,88,1,0,0,54,0,0,0,3,0,0,0,0,94,0,0,0,0,0,0
2019-09-13,7,0,0,0,0,0,0,0,0,0,14,0,4,0,87,1,0,0,75,0,0,0,2,0,0,0,0,82,0,0,0,0,0,0
2019-09-14,4,0,0,0,2,0,0,0,0,0,9,0,20,0,97,0,0,0,63,0,0,0,1,0,0,0,0,25,2,0,0,0,0,0
2019-09-15,4,0,0,0,0,0,0,0,0,0,42,0,64,0,66,0,0,0,44,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0
2019-09-16,0,0,0,0,0,0,0,0,0,0,74,0,96,0,19,0,0,0,36,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2019-09-17,0,0,0,0,5,0,0,0,0,0,103,0,113,0,38,0,0,0,74,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
2019-09-18,2,0,0,0,9,0,0,0,0,0,43,0,26,0,66,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,0,0,0,0,0,0,0,0,0,0,26,0,0,0,14,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,0,0,0,0,0,0,0,0,0,0,13,0,12,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,0,0,0,0,0,0,0,0,0,0,22,0,16,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-28,0,0,0,0,0,0,0,0,0,0,39,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,0,0,0,0,0,0,0,0,0,0,55,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,0,0,0,0,0,0,0,0,0,0,32,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,31,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-08,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
2019-10-09,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
